Run,Threshold,PE,MeanTrgPos,ErrMeanTrgPos,SigmaTrg,ErrSigmaTrg,MeanTrgPos2,ErrMeanTrgPos2,SigmaTrg2,ErrSigmaTrg2,FitOK,IntegralTrg
31503,50,0,274.1729021027667,0.9236461895538355,4.999999971730623,0.05361964911097061,-1.3970169068925686,5.152685138835308,0.3752281327114912,2.851170987652424,True,3928.7066055164946
31503,50,1,242.96559244240217,0.039636005680662834,3.7581227722216006,0.03689979755661632,242.96614343985624,0.038425607008477414,4.039205189135512,0.039518579949037846,True,12274.508596399588
31503,50,2,243.0261232317433,0.025784647370130642,2.339656683741133,0.02614386490696674,243.01380350544673,0.025879386332377408,2.537233348069522,0.02918791066089299,True,9926.053739937706
31503,50,3,243.0856429385366,0.02010930642978792,1.7423617660342716,0.020432540674902633,243.1490110342293,0.021549353659352732,1.7310828591689638,0.022892283860019846,True,8629.039136944786
31503,50,4,243.08355858647835,0.017932786368632492,1.4345203967012181,0.017417283408431405,243.11637106737086,0.018330798645322943,1.442334350750292,0.018617024644667746,True,7455.888716300493
31503,50,5,243.0303314451751,0.01645559374101424,1.2375663240395693,0.014556255445693278,243.04650744333904,0.016497979342261715,1.2654217936214467,0.015128503105869329,True,6510.751856619359
31503,50,6,242.982872135742,0.016606077116534834,1.1476660994995278,0.013915852027198583,242.99250200123524,0.016500278830136494,1.179750208413133,0.014370864136748263,True,5405.636849220039
31503,50,7,242.93620086225528,0.01740493404491872,1.0616828248955594,0.014947159847108815,242.9427684521775,0.01728568566306876,1.097317001476933,0.015382151588790416,True,4219.213199955373
31503,50,8,242.93516054416895,0.018147157627623756,0.9890522446121917,0.01529740023089149,242.9406594403633,0.018050382279739097,1.0169707183641228,0.015887067197883242,True,3358.3171382560135
31503,50,9,242.94631684243362,0.023202373994706704,1.0050434889893762,0.02017212693480208,242.95814280122386,0.02288099729665305,1.0452602093231915,0.020859074336731287,True,2283.5879501959894
31503,50,10,242.90090329257117,0.023416307838459716,0.930792100086069,0.019667541993419635,242.90318920760828,0.023219731446559422,0.9574207986623458,0.020228666853896682,True,1754.3278280890192
31503,50,11,242.8805647145401,0.02828552786199623,0.8728705347225266,0.024248832727712444,242.88554835021824,0.028369973757349953,0.8988627111468026,0.025362307803477258,True,1116.0527190173289
31503,50,12,242.86169873866385,0.03358341056724612,0.8691380351845023,0.033652943473538977,242.86842286704328,0.034095159258626495,0.8937076151859005,0.035359465984980076,True,764.8860780078526
31503,50,13,242.78012739706716,0.040997608426820875,0.8399330603064852,0.03603029725459811,242.78224958375895,0.04081432533409668,0.8635266558441361,0.03726890178510611,True,457.4818685329621
31503,50,14,242.62755440109947,0.09369180007844591,0.9172926934868723,0.09472152967007691,242.71281048981712,0.05122500208486258,0.8421501280130078,0.0413985014661471,True,313.1449480195525
31538,100,0,374.3551128111385,1.2596861124126804,4.999999999106376,0.027673473112245883,-0.5867349180949174,3.00238019894798,0.2510096088260743,3.6487913336179556,True,1629.8914965004624
31538,100,1,242.33583463086043,0.04729444013857176,4.458795757407168,0.04828120644826672,242.31596705042423,0.04534045605154802,4.442351177580127,0.04454001346688674,True,10552.770087608567
31538,100,2,242.2633836084798,0.042924142692100986,3.353466601520934,0.045780907655224246,242.15453090433516,0.043434880693837385,3.559756279353331,0.04604220917725588,True,10010.51389349369
31538,100,3,242.98411590661468,0.02414908058540277,1.99143731679298,0.029004309258401362,243.23681270441352,0.025932720384645336,1.3629766109272745,0.025061858517060442,True,7755.300584328654
31538,100,4,243.04238578852622,0.019723524351675792,1.5424645405272668,0.021051964387031163,243.08701692267655,0.02003674575493619,1.4654479375165586,0.01998607874297098,True,6469.475719550156
31538,100,5,243.0395569308049,0.0185073415725725,1.338858168359005,0.018255834977540908,243.05495108375698,0.018569725948353266,1.322309791715049,0.017741518015333413,True,5654.146483609146
31538,100,6,242.979165871747,0.018233722651828543,1.1949343163460897,0.01663806294939485,242.98892654024388,0.018281871872119382,1.1936884261819416,0.016534547540826727,True,4685.683225247726
31538,100,7,242.97632959334848,0.019342517455726238,1.1127991102985746,0.01777815069639932,242.981221766375,0.019344552597090114,1.1208852474398951,0.017729847200587234,True,3661.2594009608856
31538,100,8,242.96155374049826,0.020325770037445068,1.0181426851603321,0.017927348570832335,242.96384283790317,0.020285212552963117,1.0298432952640957,0.01810234070008243,True,2751.6809053189036
31538,100,9,242.95206813128513,0.023226906579225215,0.9639563912750295,0.020507087552122938,242.95599808416327,0.02315409054389761,0.9768367902791724,0.020420686279808975,True,2049.7707798559827
31538,100,10,242.92579884108045,0.026066786512146223,0.9447322143302583,0.022840782628642142,242.92888643437354,0.026015582572057383,0.9576684831162201,0.023172628839268794,True,1463.0423551567862
31538,100,11,242.8572718685617,0.029120979407508685,0.8383705534365119,0.025390347053065143,242.86026208969895,0.029249871847468967,0.8504803907209416,0.026017086359169272,True,986.063769542157
31538,100,12,242.9310736316301,0.03622436353633418,0.8656299691497771,0.030043093821260913,242.9337107393929,0.03611197340055128,0.8817577413991945,0.030653466607685087,True,645.1638812377277
31538,100,13,242.89722636883982,0.045064001770299456,0.8874825164647214,0.035640103273148316,242.8986908755663,0.04456755313763949,0.9057767536502015,0.03615471104407203,True,419.1771912489963
31538,100,14,242.8369306812364,0.05613335402145481,0.8432133138774328,0.040677797545654426,242.83862995977807,0.05489681388726808,0.871475072737958,0.04215889001402301,True,255.55368319930335
31588,150,0,847.7624634018825,2.5967611977375213,4.999999990731353,0.017287578340709153,-0.993368553911864,3.3915743140823595,0.30951469116432384,3.53538656168318,True,1012.9352723469069
31588,150,1,240.0567934387975,0.06414799357752088,4.999999999991059,0.004145757371189163,240.06213488188814,0.059406536452897285,4.999999694298506,0.11940587306398553,True,8086.977144274901
31588,150,2,240.95987248012136,0.043083896065326144,4.0517719136622325,0.03084004007338237,242.96469238275253,0.08000196750971611,2.489224803364801,0.06638515789520527,True,9863.467931187583
31588,150,3,240.70600153511705,0.05153108408664764,3.9021029296343697,0.03265823960351888,243.07494829816034,0.030113413058657557,1.7961527682458556,0.03203869007200244,True,7773.733124108342
31588,150,4,242.97090655291012,0.02302877240038015,1.646255688487432,0.028250063178877682,243.06335987589114,0.022070631944927754,1.4722236634203012,0.022484573533941066,True,5394.510563542628
31588,150,5,243.04552299180727,0.02086298524312724,1.367268928702427,0.021573138803401393,243.07176392746024,0.020995437086455127,1.3077046096749145,0.020034366963671446,True,4494.123791480644
31588,150,6,242.99177470099158,0.019811010958392217,1.1896432989942116,0.018756311341687093,243.00066721934715,0.019835340198554263,1.175199117087474,0.018144111476559144,True,3813.675998648113
31588,150,7,242.95988698273803,0.020667720826651248,1.0674989865970346,0.019897553566404214,242.96308473411744,0.020671478964814582,1.0695366989223074,0.01964615853873586,True,2894.51006034686
31588,150,8,242.97433793343677,0.022145333254357524,1.023595984537545,0.020020754520619244,242.97595800203223,0.02209853201837575,1.03051369611099,0.02001461502550539,True,2251.923103995111
31588,150,9,242.97681666951635,0.025605017544293673,0.9999299099734544,0.022807529730683174,242.97893211161565,0.025554838597784624,1.009886814288975,0.022975630222792587,True,1673.8411135903686
31588,150,10,242.9683290501754,0.03097257874743775,0.9821904447317626,0.026121097733940335,242.97101300367285,0.030898831031962004,0.9940435494840149,0.026507734401163274,True,1126.5085334149442
31588,150,11,242.9033424201966,0.03303557289056869,0.8950497393221818,0.027934739398391084,242.90596758818685,0.03294326272816761,0.9077033581418662,0.028383954627018426,True,818.1923826585376
31588,150,12,242.91660170399797,0.044387170218257666,0.8382466757304331,0.03746648110078582,242.9228336034388,0.04523635142908233,0.85754468488344,0.03928951954683202,True,498.7496233989792
31588,150,13,242.92876229254858,0.05832597114266491,0.8728020980712659,0.07115629171310162,242.9238527896909,0.051349607085498405,0.9151494018305347,0.045770053560485524,True,326.2493082349726
31588,150,14,242.5344286503953,0.17492691280395434,1.0774610879439965,0.1456046515794891,242.80093520592703,0.0738530958771122,0.8302498453313913,0.05577553615718145,True,217.4658894414396
31616,200,0,289.55759791192725,1.45960903150862,4.99999999394646,0.015724988065211498,280.8673693343688,0.5809899171196093,0.14313481785659637,0.7927886293458541,True,552.9135155925461
31616,200,1,238.06742984932004,0.06017085719459203,4.688197975387062,0.05755850685191577,238.4386907865982,0.17009463213068443,4.999999998853049,0.03126924175356782,True,6448.51416396901
31616,200,2,240.39855083192035,0.04160854632358735,4.01018161203284,0.027278349801341584,243.11605998162602,0.10426930808404222,2.34463553506506,0.07939406471089772,True,9684.025903354854
31616,200,3,240.4348374365927,0.045222965939558435,3.7999929373491454,0.02630286089017586,243.13037305906553,0.03478487546911424,1.8048735372821627,0.036956854841475484,True,7662.25673711172
31616,200,4,242.9526385042186,0.026006825770522823,1.6360306171064067,0.03507449882791269,243.08015965842344,0.02348805464113468,1.3996394726899102,0.024374804372826908,True,4454.229996367775
31616,200,5,242.97088818850202,0.021980570598728377,1.370615653298491,0.023238889339180058,243.01944293687043,0.021742961410282646,1.2835258759868673,0.020432457999262965,True,3955.0502818742025
31616,200,6,243.0004257113807,0.02254576457227131,1.2403436116340107,0.022338304654923258,243.01550032531932,0.022465268638129032,1.2134391449375355,0.020954347885241753,True,3082.58383116574
31616,200,7,242.9758866697451,0.021984681024747488,1.1019847330043269,0.020868844203702608,242.98149470603408,0.021909037359975514,1.0983647282909488,0.020317114099895117,True,2559.298576144872
31616,200,8,242.96424624752302,0.02580141433281824,1.0553529116003155,0.021642810282898717,242.96632460399388,0.025761382619151618,1.0617452874654865,0.02157019373778779,True,1817.584354095795
31616,200,9,242.95652075555634,0.028620247458704284,1.0097493211268325,0.02552278599696417,242.95887484652906,0.028580046646069945,1.017843432148909,0.0255527983969982,True,1361.489013924425
31616,200,10,242.9510069179139,0.035400407090037334,0.9910114830257429,0.03257072063143984,242.95637270716028,0.03546273927653942,1.0047082752269385,0.032833894374851624,True,969.7548071330806
31616,200,11,242.85262196113084,0.03698261928762747,0.9209134883189694,0.033138268032325,242.8558943191661,0.036955181436823636,0.9349359622192348,0.03375532161900485,True,692.7820356245052
31616,200,12,242.86166863666512,0.04385123541392488,0.8178535089340736,0.03511942341873364,242.86503031010213,0.045395839937995675,0.834292521775278,0.036739212981727165,True,400.2837909903774
31616,200,13,242.76562822597563,0.0959991876339501,1.0053224897851925,0.09627447469583689,242.85216055078575,0.05159312887289502,0.8436451165818123,0.03204233186970196,True,298.9187578720447
31616,200,14,242.88923887344393,0.06786091657095028,0.8689230184784923,0.053570617398128684,242.8605723153342,0.0637345082134857,0.857662245719341,0.0381170878101707,True,190.49121378239275
31647,250,0,282.297954213401,0.7825647857446256,4.999999999966379,0.011411409283390128,275.2753677343093,0.9761825805249202,4.9999989616343266,0.7156587748800196,True,688.4348270996742
31647,250,1,237.7253462925929,0.05931267769068427,4.483211896708708,0.06028140733344012,238.03321218142946,0.060459491099493334,3.9778440879914596,0.06061607986666906,True,6015.976180866782
31647,250,2,239.98743424857813,0.04260947264964443,3.917089069958558,0.027288570807028734,237.1679739610184,0.09886943287018823,2.352372295015979,0.0624006960351573,True,9093.928352302997
31647,250,3,240.45871638689064,0.04330850474556769,3.6925953002814746,0.024663232188830486,243.05269703979985,0.0415111909959478,1.921360829778134,0.04590742920473867,True,7845.237595129854
31647,250,4,237.14812547060882,0.031062914600397562,1.6820976049742238,0.02736173283678267,236.9128543464635,0.025666881058668878,1.4571421351479439,0.021370868400775733,True,4551.891680649214
31647,250,5,242.96996464050645,0.024713191232052623,1.4850417190885614,0.029315736343253018,243.03312534816794,0.024271369300805645,1.3504911657099201,0.02496358941869603,True,3700.0568393694575
31647,250,6,242.9406371768048,0.023630579224430903,1.2615757998493198,0.024782726601609517,242.964134453587,0.02348510813757798,1.2160506869048304,0.02269319685081761,True,2906.6584503794406
31647,250,7,243.0139835804957,0.0254916661155562,1.1624812111803084,0.024297404628936037,243.02094797835977,0.02560353116747649,1.152839912302386,0.02355347812744857,True,2264.842174715432
31647,250,8,242.94564908786396,0.02640783113794498,1.0764282946622077,0.023943534909714903,242.94881470204257,0.02639641363504097,1.078025678532584,0.023593394371617116,True,1763.0402695605187
31647,250,9,242.9493698157422,0.028737772875189194,0.9952168835837464,0.02719291007125907,242.95165926297932,0.028718072653560967,1.0038219936905017,0.027173090129058275,True,1283.3244642581299
31647,250,10,242.95231741447375,0.03153109619971417,0.9289440582557166,0.026836905352130513,242.95362740300789,0.031409244774607714,0.9381251840116976,0.02702673075988299,True,922.442490243541
31647,250,11,236.20558449687633,0.03698790087916848,0.8922302952298712,0.03373915079583967,236.20448858644434,0.0334720639442736,0.9029836795042426,0.026806285862231993,True,734.3849318476267
31647,250,12,242.7517096877322,0.04103929048650912,0.7906792359285549,0.035976478751778895,242.75154409827684,0.04107712483377668,0.8116797109981392,0.03844278742832924,True,409.8766648429039
31647,250,13,242.83955265936916,0.05034502934478269,0.812073405781659,0.04728444119915082,242.84220116530207,0.050654884143014556,0.8376423997729734,0.04955642966407686,True,289.17991121084697
31647,250,14,235.91870865735487,0.06543790335960864,0.7751139572885798,0.07738784165771978,235.93857973920203,0.05999073423710399,0.7625449609975394,0.049312915318973916,True,181.82301353907098
31675,300,0,280.4512312858028,0.7127101893544534,4.999999985015319,0.013625769379587371,280.0000000012818,1.1854933138436081,4.543627517564564,1.1453816461983444,True,632.917560573194
31675,300,1,237.4577542698176,0.06256653230396125,4.313492022279852,0.06533901107626194,237.30327977939348,0.06905996746941412,3.9854235110647687,0.06877969773353443,True,5021.432057031361
31675,300,2,238.892764644598,0.05110437876393803,3.602196780120564,0.03677284864630148,238.90448227870579,0.05093884484816158,3.594685464666833,0.0363074261573999,True,7642.906182216636
31675,300,3,240.15955143758725,0.04462050356032421,3.642972059057049,0.0251964124794537,237.02542969667107,0.03344771320846007,1.6197477255539772,0.02797196467814589,True,7554.821197326796
31675,300,4,237.2406685641771,0.027170605923231506,1.6123186651813906,0.024669133015103095,237.0402814731509,0.02392324063147555,1.4043197002860561,0.020410124222944748,True,4873.6709252614755
31675,300,5,236.91293004599726,0.02264837723558344,1.3644884254997016,0.02006750434224358,236.83508565303282,0.02162507646011136,1.2809953090046706,0.01781141690150756,True,4174.5827696701
31675,300,6,236.7778254206694,0.02059734837435201,1.2004179715004883,0.01869942781280609,236.74935412726984,0.02020817751427728,1.172972459267691,0.01709755967643345,True,3615.9240517547737
31675,300,7,236.63120362402765,0.021606929768609007,1.1110858785218425,0.018494062801993727,236.62155552221307,0.021404511991377717,1.100442639281453,0.01772118205319051,True,2788.2699360090915
31675,300,8,236.5304956034843,0.02279558490236866,1.0195687476127455,0.019239078572491297,236.5266279470563,0.022634159980654545,1.0247890572829517,0.01893874568011189,True,2114.591122716115
31675,300,9,236.38761000900385,0.02763056836019473,0.9838420035745208,0.02755964726350202,236.39101813364886,0.02539319017542141,0.9811557113071456,0.021019826465952796,True,1538.0700586843652
31675,300,10,236.37343300546354,0.03130566161938475,0.9372490009652376,0.028380213976062774,236.3691834333338,0.028784673826208973,0.9493877071989841,0.02322519251474353,True,1096.1646833404252
31675,300,11,236.28833580308714,0.035724306243182014,0.9079982725302235,0.03274097881278659,236.31488297731443,0.0334476703408626,0.8769970725122488,0.02384958268449655,True,768.9944518475629
31675,300,12,236.13954392696238,0.04554629359452633,0.8827233754449929,0.04304873882760757,236.1663130573879,0.04123315119079507,0.8615337116043525,0.03093637717097808,True,477.99604015306636
31675,300,13,236.14828259004577,0.05112687481417311,0.8269539726443963,0.05484818178466205,236.15166402071287,0.0495251456465553,0.8471653122866539,0.04392726469416919,True,310.9625773053164
31675,300,14,236.06912928303538,0.06553775257944494,0.7947001800368642,0.06454741908626788,236.07127377354595,0.06191641540277715,0.8250156038732528,0.05338116902396561,True,181.8104094745603
31948,350,0,554.2635465101864,1.2359395452750732,4.999999999975253,0.023448607869225757,274.99996064028994,5.664397782866928,4.750640668672335,3.5157080461295287,True,358.39815639911217
31948,350,1,237.437353103119,0.06605542213053184,4.0549230823185365,0.062224115011707326,237.7451598867466,0.09309793794976429,3.9402244632082972,0.15104698150457874,True,4057.1627730053488
31948,350,2,237.42586674806392,0.027502657203100966,2.4928359201390666,0.02586044236045626,237.42638150423429,0.0274310167933578,2.4919617300460613,0.02565654127506889,True,9046.358504714057
31948,350,3,237.51900314593675,0.02910992837712456,1.9898283879847223,0.0257019263522954,237.1427001108873,0.026010295347631995,1.6369572055525492,0.021425117614065847,True,8357.336623729554
31948,350,4,237.1811243409744,0.01905313947615639,1.4992687682472219,0.017128065940814396,237.0695562788479,0.018884861673029718,1.3732065031025782,0.015893856252434002,True,7113.609674589653
31948,350,5,236.98723811964564,0.01658402494403788,1.278479786460833,0.013743059838435268,237.29047013016222,0.005193730635213001,1.407267154404421,0.006473302119952451,False,6190.860554881973
31948,350,6,236.83866332338948,0.016424920065688298,1.145258678515821,0.013288442833036873,236.82576900645225,0.016287660320017494,1.137296570330186,0.01278384596223514,True,5108.23522824954
31948,350,7,236.6993505716048,0.016816222520006363,1.0524930019312384,0.013635742291444153,236.69289357734004,0.01670358856127052,1.0459433667952471,0.013287066834567596,True,4138.719068271254
31948,350,8,236.62387950790523,0.01803877806752041,0.9877349107167667,0.014467775243858116,236.6209971857144,0.017957797086964433,0.9909031662929662,0.01437746168100057,True,3094.5008743950452
31948,350,9,236.52468740355908,0.020831794260971037,0.9431544923181968,0.01664641622160057,236.52435228781258,0.02076797760778959,0.9462260132404459,0.016555721576076043,True,2157.444364372359
31948,350,10,236.45841128341243,0.024335341071179073,0.9304722207092794,0.022487313083104088,236.45347161938383,0.023557778035240062,0.9448368876493601,0.01972305178200534,True,1638.067976304568
31948,350,11,236.40550185307478,0.027404496640329512,0.8489052408828884,0.022922908944884135,236.40426131421464,0.026446981017528515,0.8592471154026929,0.020482577651268374,True,1057.3199577816388
31948,350,12,236.3237673075239,0.036406596533566926,0.9003423322601413,0.03193671439560686,236.36086546398775,0.0334045356256496,0.8571137760918478,0.022270787374292056,True,727.4314407182346
31948,350,13,236.38350544421255,0.07387078591857232,0.7398112540506392,0.061668627516773156,236.30639226431504,0.03857491555383774,0.7979918772294077,0.025449702573093258,True,405.0884794291284
31948,350,14,236.1775184471019,0.05151425685066613,0.7561110112972915,0.0448941623339178,236.18450881670196,0.04950774947886316,0.7667897715231962,0.037984385274911936,True,245.7164088122673
31960,400,0,688.5371370433357,1.5810445354457556,4.999999994478065,0.033533547067460034,276.2346857589168,0.4810095819436526,1.9987171436441393,0.7993318687659428,True,282.24776160964416
31960,400,1,238.00526895133467,0.10086053605242284,4.125423658875358,0.10401603842085017,238.4271275318865,0.17627082177769182,4.999999999353126,0.041076769530223434,True,1979.9330119097892
31960,400,2,237.39378442794185,0.025255221977246833,2.435313560070237,0.02234721879510615,237.39312861816785,0.025194414683127775,2.443549023495121,0.022329988519724342,True,9575.45653787726
31960,400,3,237.48055885491232,0.02621932533799054,1.9468994074327801,0.022001064057909914,237.16245276762908,0.027564817682218745,1.6604868480056088,0.021805830453037967,True,8365.728401373966
31960,400,4,237.18969996500402,0.01801871593436033,1.4576332548652153,0.015145055464194312,237.09797716249545,0.01800901232897445,1.363723561503565,0.014469362163050281,True,7534.771459519248
31960,400,5,237.04417393027728,0.016016423016367298,1.2715404474185328,0.013080358648958068,237.00810868038545,0.016105828561478575,1.2308785980789263,0.0128351190715571,True,6559.782426566468
31960,400,6,236.91260065367297,0.01583640303529421,1.1386896958229267,0.013216906591148936,236.8998351301833,0.015761380755023424,1.1230788622985013,0.012783775899707917,True,5393.455958286968
31960,400,7,236.8054466840611,0.016356675922864383,1.0587053432185192,0.012692895214608368,236.79791839345103,0.01628466353309932,1.0559348296224056,0.012493787741817863,True,4333.571273328299
31960,400,8,236.71039289909783,0.0181744094609968,1.0023627327761504,0.01395486809800739,236.70669773410424,0.018092617734041028,1.0008313282360655,0.013753821269718802,True,3197.127448257577
